content_id,content,subject,sentiment_value
dmHIxfch6zyewoAC,楼 主 你 好 ， 一 年 三 个 月 的 库 存 车 停 放 实 在 太 久 了 不 建 议 购 买 ， 如 果 楼 主 想 提 那 就 让 他 多 优 惠 一 点 然 后 更 换 全 车 油 。,价格,0
eiRQLaBkYC72nqfV,五 级 风 不 小 啦 ， 吹 谁 谁 飘 。 主 要 就 是 握 稳 方 向 盘 ， 慢 点 儿 开 。 如 果 单 纯 以 不 飘 为 目 的 ， 不 用 琢 磨 你 说 的 那 些 改 装 。,操控,1
XnJ5GqlujdC7ky4x,外 观 细 节 上 确 实 相 当 不 错 ， 品 质 方 面 不 知 道 如 何 。,外观/内饰,1
hlToXYZ7BaURJGj8,可 以 参 考 ， A T 胎 用 着 操 控 差 很 多 吗 ？,操控,-1
jic2MgIPtaSw4mHo,你 看 ， 很 多 豪 车 都 是 棕 色 内 饰 ， 更 显 高 贵 气 场 。,内饰,1
b07RmUqGdjX5viur,不 是 海 蜡 ， 发 动 机 的 另 一 测 没 有 漏 ， 干 净 的 很,动力,0
mXSLPK72WNkVDZj1,安 静 的 是 发 动 机 隔 音 而 不 是 变 速 箱,动力,0
oXb9CZUQN6p1Kj0q,油 耗 8 . 8 ， 动 力 一 般 ， 发 动 机 号 F A 2 0 D I T ， 无 烧 机 油 ， 链 条,油耗/动力,0
cMwa9hGQFj1Iugyr,国 产 的 都 有 性 价 比 ， 我 的 想 法 是 国 产 最 好 的 总 会 比 进 口 最 次 的 好 吧,价格,0
EfIwAzpNtG7vYZnl,一 万 左 右 的 优 惠 ， 是 基 于 指 导 价 2 3 . 9 8 万 ？ 我 四 月 份 买 的 都 杀 了 一 万 五 了,价格,0
6EyCcepr2lFvaRGA,同 款 0 7 年 1 3 万 公 里 车 主 告 诉 你 ， 我 那 台 2 . 0 姥 姥 森 ， 比 现 款 4 ， 5 年 的 2 . 0 森 林 人 或 x v 无 论 加 速 、 爬 坡 绝 不 会 落 下 风 地,动力,1
wXd34kuFG105vPiE,讲 真 ， 外 观 时 尚 就 选 马 自 达 吧 ， 森 林 人 适 合 我 等 老 汉 钓 鱼 户 外 用,外观,0
nifGcwb2zYsu67te,森 林 人 的 四 驱 最 适 合 雨 雪 天 气 冷 ， 我 1 2 款 的 ， 2 . 5 自 豪 版 ， 开 了 9 . 5 万 公 里 了 。 就 是 爽 ， 操 控 性 真 的 好 。,操控,0
GDl64fOjpIWU8in2,上 次 踩 刹 车 踩 不 动 ， 差 点 碰 墙 ， 拉 手 刹 停 了,安全性,-1
anDYVqgx31kG8iE4,是 否 耐 用 ， 排 水 性 ， 胎 噪 ， 转 弯 操 控 和 刹 车 距 离 效 果 ， 老 铁 请 一 次 说 清 楚 。 我 也 要 换 胎 了 。 想 听 听 你 的,安全性,0
1XZtwk4RCi9fmNvh,按 专 修 店 的 说 法 ， 轴 承 坏 主 要 是 泡 水 、 洗 车 等 在 轴 承 积 水 生 锈 磨 坏 的 。 拆 出 来 确 实 锈 蚀 严 重 。,配置,0
Zn3NywiHFCkDRl90,是 的 ， 小 活 不 赚 钱 。 想 换 正 时 套 件 ， 问 了 下 4 S 的 价 钱 ， 准 备 去 苏 州 4 S 换 。 和 上 海 4 S 比 ， 省 下 的 钱 可 以 连 吃 带 玩 住 一 天 了 。,价格,0
91ks7WpFTH2hJ0IS,不 知 价 格 ， 你 问 问 别 人 吧,价格,0
Etqe3Wajnv2Vsruy,哈 哈 ， 确 实 是 这 样 子 ， 我 一 哥 们 0 4 年 花 了 百 多 万 买 了 台 ， 后 备 箱 出 厂 直 接 备 了 瓶 机 油 ， 销 售 直 接 讲 明 烧 机 油 ， 不 过 现 在 小 瓶 换 成 了 大 瓶 ！ 一 个 保 养 周 期 小 瓶 完 全 不 够 烧 了 。,空间/油耗,-1
Z6fJhSRo4IiyXqva,2 . 5 尊 贵 外 观 ， 獠 牙 前 杠 ， 银 色 行 李 架,外观,0
TACxFj8u1Le3dtz4,所 谓 的 性 价 比 高 ， 就 是 花 最 少 的 钱 ， 买 最 好 的 东 西 。 汉 兰 达 空 间 、 配 置 、 舒 适 都 比 森 林 人 强 不 少 （ 特 别 是 个 头 大 ） 。,空间/配置,1
5Dj7SvPJH4qBNZik,2 . 5 起 步 不 错 ， 中 后 段 肯 定 不 如 涡 轮 充 沛 ， 涡 轮 随 踩 随 有,动力,1
F5w0zX8ZOdrklj4p,其 实 都 没 开 过 。 。 。 开 过 X 3 。 。 。 觉 的 太 晃 。 。 。 说 实 话 感 觉 斯 巴 鲁 开 多 了 。 。 最 后 换 其 他 越 野 的 似 乎 不 多 ， 估 计 轿 车 更 多 ， 视 野 高 的 。 。 比 斯 巴 鲁 都 晃 。 。 偏 越 野 的 话 试 试 途 乐 ， 偏 动 力 试 试 j e e p S T R     操 控 要 不 试 试 Q 7 吧 。 。 四 驱 听 说 跟 斯 巴 鲁 差 不 多 操 控 ！ 豪 华 的 话 我 建 议 试 试 L X 。 。 。 一 样 的 小 众 。 。 一 样 的 不 俗 。 。,动力,0
4rLkoqp3ibIg92Mu,难 道 这 个 响 ， 是 刹 车 分 泵 的 问 题 ？,舒适性,0
Bdftvy8lXzF4TkbC,如 果 提 速 是 楼 主 最 关 心 的 问 题   建 议 还 是 2 . 0 t   A T 吧   2 . 5   C V T 组 合 还 是 舒 适 操 控 为 主,操控,0
wv4LMme67KpT0BhH,2 . 0 特 装 ， 空 调 确 实 不 好 。 但 是 ， 可 以 忍 受 。,舒适性,-1
IplhkCX1xaET72Ne,而 且 车 开 时 间 长 了 就 知 道 质 量 是 第 一 位 的 ， 何 况 质 量 比 途 观 好 之 外 ， 森 林 人 操 控 、 视 野 也 比 途 观 好,操控,1
qpE19UZCBwgYKiMR,我 还 是 一 直 用 4 s 的 灰 桶 0 w 2 0 捷 客 斯 ， 这 车 基 本 用 不 上 高 转 速 ， 就 不 换 稠 的 了 ， 市 区 里 跑 转 速 一 直 赖 在 一 千 出 头 ， 加 速 时 到 到 两 千 多 ， 不 过 低 转 速 也 比 较 有 劲 ， 明 显 感 觉 调 教 偏 低 转,动力,0
mrIxCU8zadM1Dghl,夏 天 内 循 环 ， 偶 尔 外 循 环 ， 置 换 内 部 空 气 ； 冬 天 暖 风 一 般 都 是 外 循 环 ， 用 发 动 机 的 热 量 ， 内 循 环 要 启 动 压 缩 机 ， 耗 油 应 该 是 这 样,动力,1
mznWk63JGc14YQEe,确 实 是 这 样 啊 ！ 都 知 道 斯 巴 鲁 是 好 车 ， 国 内 销 量 不 好 的 原 因 ， 不 光 是 价 格 的 偏 高 ， 更 多 的 是 金 融 政 策 、 服 务 、 售 后 等 方 面 做 的 太 差 。,价格,0
lsMktgZyBDUfbowu,安 全 大 于 一 切 ， 出 远 门 前 一 定 要 检 查 车 子 ， 主 要 有 全 车 油 水 ， 轮 胎 ， 刹 车 系 统 等 。,安全性,1
qB4o8sgRfx1bc6CW,楼 主 2 0 1 5 年 1 0 月 份 买 的 2 . 5 的 车 发 动 机 不 是 已 经 改 进 不 烧 机 油 了 吗 ？ 这 才 跑 多 少 公 里 啊 就 开 烧 。,动力,0
OjS8t7iBXQloMnmu,我 夏 天 坚 决 不 用 0 - 2 0 太 稀 了 ！ 说 什 么 水 平 对 置 容 易 偏 磨 那 v 6 呢 ？ 直 列 四 缸 也 存 在 偏 磨 的 ！ 厂 家 用 0 - 2 0 只 是 迎 合 “ 低 油 耗 ”,油耗,0
S73C8FGEQ9L1aOAM,一 直 9 2 ， 一 切 正 常 ， 油 耗 因 季 节 及 路 况 不 同 ， 在 7 . 8 - 9 . 5 升 之 间,油耗,0
PgdINjfVe5hQzFOJ,什 么 时 候 能 再 用 上 a t 变 速 箱 呢,动力,0
QZHYJXOs9W5lMANv,油 耗 会 比 以 前 多 不 到 一 个 油 ， 方 向 肯 定 会 比 以 前 重 一 些 ， 但 是 有 舍 就 有 得 .,油耗,0
9V8Ib3JckvehoOuZ,全 程 加 油 7 3 0 L ， 高 速 1 2 0 k m 时 速 8 个 多 。   进 藏 第 一 天 爬 高 原 油 耗 8 个 多 ， 其 它 高 原 油 耗 低 于 7 ， 可 能 空 气 稀 薄 阻 力 小 。   下 高 原 油 耗 4 个 。   纳 木 错 在 入 口 买 票 后 还 要 3 0 k m 才 到 湖 边 ， 中 间 过 一 个 山 ， 爬 坡 油 门 到 底 时 速 5 公 里 。 有 个 飞 度 估 计 票 白 买 了 。,油耗,0
s8gMoOdDjmbuxYUX,主 要 是 方 向 盘 助 力 问 题 吧,操控,0
Ifa7qUBAGy0kixLR,换 个 发 动 机 才 一 万 元 ， 比 大 修 不 是 好 很 多,动力,0
O12l8Xr4kxcyCSqE,用 下 来 除 了 油 耗 高 一 点   方 向 重 一 点 。 。 其 他 完 美 。 。,油耗/操控,-1
ELv2XIFM8VRCrBkd,老 款 4 A T 变 速 箱 挡 位 少 ， 动 力 衔 接 有 突 兀 。 正 常 。,动力,0
OEQncjAp39JDh7ry,5 线 城 市 ， 2 0 高 速 ， 5 0 国 道 ， 3 0 市 区 。 这 油 耗 还 行 。,油耗,0
yeaTR6Q1vWnIhMAg,咸 鱼 找 下 ， 一 般 改 了 导 航 的 都 会 有,配置,0
hoeOpGM3FYxw9bdn,外 形 就 那 样 了 ， A c c e n t 小 一 号 ， 不 会 大 变 了 ， 看 看 内 饰 能 弄 成 啥 样 吧 ， 现 在 的 确 实 太 落 后 了 。,内饰,0
a4DldXfJBWM3512g,与 行 驶 路 况 有 很 大 关 系 ， 本 人 2 . 5 ， 1 3 款 ， 如 在 高 速 定 速 在 8 0 ， 则 油 耗 在 5 、 6 ， 如 定 速 在 1 0 0 ， 油 耗 则 为 6 、 5 ， 如 定 速 在 1 2 0 ， 油 耗 在 7 ， 2 左 右,油耗,0
ivCIyw2370rUcPgQ,我 最 开 始 有 段 时 间 均 速 1 4 的 时 候 也 是 1 0 升 以 上 ， 接 近 1 1 了 。 比 油 耗 ， 最 好 同 路 段 ， 同 一 个 人 开 两 车 一 段 时 间 ， 我 亲 身 体 会 比 1 . 8 手 动 老 福 克 斯 省 油 不 少,油耗,1
LjoK7ruUiRPZW5gh,新 车 的 前 脸 咋 整 成 这 副 挫 样 ？,外观,-1
ic7wTCAOuzlef3Nj,据 说 1 9 森 林 人 有 很 多 黑 科 技 ， 日 本 已 经 有 新 森 林 人 的 照 片 了 ， 外 观 挺 漂 亮 的 流 线 型 外 观 ， 混 动 车 型 据 说 一 箱 油 跑 1 0 0 0 多 公 里 ！ 拭 目 以 待 吧 ！ 看 看 是 不 是 真 的,外观,1
a4kXuZzF2cdoQv7b,上 周 试 驾 2 . 0 光 踩 不 走 ， 感 觉 动 力 响 应 很 差 ， 2 . 5 没 试 驾 车,动力,-1
YcGPb4UMDxaNK93J,好 东 西 ， 就 是 价 格 不 菲 ， 用 得 不 多,价格,-1
Jfptzs7laX2uOM0q,看 烧 机 油 情 况 ， 森 还 是 可 以 的 。,动力,0
shWp3uBbUc5FjQz6,2 . 5 成 都 市 区 ， 平 均 速 度 2 4 ， 油 耗 9 . 6,油耗,0
D60dxyeVN843cfKk,就 是 不 知 道 内 饰 会 不 会 有 所 升 级 ， 有 没 有 电 子 手 刹 ， 空 调 后 出 风 口 ？ 价 格 会 不 会 高 ？,舒适性/内饰/价格,0
Ix01KAJHRfZMnPm2,换 车 ！ 1 8 款 的 油 耗 就 低 了,油耗,1
hLxJXjPfBmAgSq5K,铺 装 路 面 直 行 基 本 没 什 么 区 别 ， 转 弯 时 ， 前 驱 ， 后 驱 ， 四 驱 略 有 区 别 ， 但 不 完 全 取 决 驱 动 形 式 ， 还 和 底 盘 调 教 有 关,操控,0
wXYhHrcozVfj9Ni3,说 明 书 推 荐 使 用 0 w 2 0 机 油   否 则 水 平 发 动 机 由 于 机 油 流 动 性 不 好   不 能 充 分 润 滑 缸 体 上 部   长 期 容 易 磨 损 缸 体   引 起 烧 机 油,动力,-1
mSPlZvADzQVos9BO,高 速 噪 音 大 吗 ， 烧 机 油 吗 ？,动力/舒适性,0
MURdFyVnX1mt0Glv,恭 喜 楼 主 ！ 我 刚 定 了 2 . 5 豪 华 导 航 ， 和 你 一 样 ， 喜 欢 这 种 前 脸 。 因 为 银 色 没 现 车 ， 得 等 几 个 月 才 能 提 车 。 也 打 算 改 装 钥 匙 呢 ， 不 是 因 为 爱 面 子 ， 是 怕 那 么 长 一 根 戳 在 兜 里 太 膈 应 人 了 。,外观,1
8Du7UHG43QVMfBId,那 个 小 距 离 是 变 速 箱 锁 止 的 距 离 ， 没 问 题 的 。 不 过 最 好 还 是 按 5 楼 的 方 法 用 手 刹 确 保 车 停 稳 再 P 。,动力,0
SbT4tKvCPu5gdBXI,2 . 0 混 的 动 力 可 不 弱 ， 比 现 款 2 . 5 大 3 0 牛 米 ， 电 池 组 保 修 5 _ 8 年 。 没 有 2 . 5 汽 油 机 只 是 给 不 想 买 的 人 一 个 不 想 买 的 借 口 而 已 ， 想 买 的 早 就 买 了 ， 等 到 出 了 更 好 的 动 力 更 强 的 ， 更 省 油 的 又 说 要 怀 念 从 前 了 ， 怕 是 脑 子 不 好 使   而 且 2 . 0 跟 2 . 5 销 量 差 不 多 ， 少 了 某 些 嘴 上 车 主 更 清 净,动力,0
mI5enfwPzHv37qXo,欧 蓝 德 好 ， 宇 宙 最 强 ， 秒 天 秒 地 秒 空 气 ， 看 价 格 的 话 再 贵 的 车 也 没 有 欧 蓝 德 好 ， 看 速 度 的 话 再 快 的 车 也 没 有 欧 蓝 德 好 ， 看 性 能 的 话 再 强 大 的 车 也 没 有 欧 蓝 德 好 ， 看 越 野 能 力 的 话 坦 克 也 没 有 欧 蓝 德 好 ， 详 细 情 况 请 咨 询 欧 蓝 德 区 的 车 盲 。,价格/动力/配置,1
MDJHoQjWfhp1diUn,新 款 的 森 林 人 还 烧 机 油 吗,动力,0
yKF2WYaSJ64uCAqG,以 2 . 5 为 例 ， 功 率 有 提 升 到 1 3 5 ， 马 力 也 提 升 了 几 匹 。 而 且 改 直 喷 了 。 据 说 应 该 和 现 在 的 2 . 5 差 不 多 价 格 ， 因 为 关 税 下 调 的 原 因 。 我 也 在 等 s g p,价格/动力,0
ZkFv1elHmBq7XLMg,正 常 现 象 ， 特 别 是 一 早 发 动 车 辆 时 ， 会 有 烧 不 完 的 排 出 ， 时 间 长 了 ， 排 气 管 口 就 会 有 黑 色 的 灰 ， 不 要 听 忽 悠 说 是 发 动 机 有 积 炭 。,动力,0
QakKIdcCqenM0Wut,握 草 ， 有 人 统 计 欧 蓝 德 发 动 机 共 振 。 而 且 还 不 少 ， 你 还 不 赶 紧 去 换 马 甲 制 止 这 种 行 为 ？,动力,0
oDwlJkQye7sLV9ET,我 指 的 不 是 直 线 加 速 ， 小 森 的 变 速 箱 调 教 很 灵 敏 ， 听 说 1 0 0 以 内 提 速 都 不 差 ， 但 是 看 论 坛 里 说 过 2 . 0 的 上 坡 特 别 是 满 载 情 况 下 很 肉 ， 超 车 恼 火 。 我 也 一 直 想 入 2 . 0 ， 但 我 们 这 儿 4 S 没 有 相 应 排 量 的 试 驾 ， 上 次 好 不 容 易 来 了 一 辆 ， 我 又 不 错 过 了 ， 我 就 是 想 先 体 验 下 再 下 手,动力,1
kc8MUGnoBLjflyhQ,挺 快 的 啊 ， 虽 然 家 里 人 口 多 ， 平 常 上 下 班 也 都 是 一 个 人 开 ， 后 排 座 椅 好 像 没 加 热 吧 ， 制 冷 效 果 可 以 了,舒适性,1
vFLRSgoG9dBtli1V,这 车 本 来 就 挺 耗 油 的 吧 ， 而 且 排 量 也 够 大 。 享 用 大 排 量 高 性 能 的 车 也 需 要 荷 包 的 大 力 支 持 嘛 。 ~ ~ 如 满 意 请 采 纳 。,油耗,-1
8RumEWwTByYvQr5i,我 的 6 5 0 0 0 公 里 ， 怠 速 发 动 机 几 乎 没 声 音 呢 ， 而 且 油 耗 才 8 . 8 ， 不 高 呢,油耗,0
PoF2qw04dnXUi5e8,1 2 1 3 的 森 呗 。 1 2 的 卖 的 可 能 少 些 。 1 3 的 价 格 可 能 楼 主 又 不 合 适 。 慢 慢 碰 吧 。 推 荐 1 2 的 森 。 硬 件 配 置 一 点 都 没 降 。 1 3 后 的 内 饰 是 好 了 很 多 。 但 是 车 的 配 置 低 了 很 多 。,配置/内饰/价格,-1
JNg729mx1bVnRzkK,是 铝 的 。 再 提 醒 个 事 ， 每 次 停 车 下 来 摸 摸 发 动 机 盖 ， 看 看 热 不 热,动力,0
0HoOjw4IiQfDBeJn,冠 道 2 . 0 的 不 行 ， 第 一 批 车 动 力 匹 配 不 完 善 ， 建 议 1 . 5 T 顶 配 ， 森 林 人 除 了 价 格 高 ， 其 他 都 不 错 ， 途 观 傻 逼 车 ， 别 买,动力/价格,-1
Z1cVqFhERwGUWJdl,这 好 象 是 蜜 蜂 作 品 ，   问 问 ： 空 调 泵 有 异 响 吗 ？ 见 过 几 台 A 拉 都 有 这 问 题 ， 应 该 是 通 病 ， 我 的 也 是 ， 好 响 ，,舒适性,-1
aPtTdgWql4ozGbmO,这 个 情 况 要 检 查 一 下 四 个 轮 子 的 花 纹 磨 损 情 况 。 斯 巴 鲁 培 训 教 材 里 提 到 如 果 出 现 花 纹 磨 损 不 均 匀 会 出 现 四 驱 变 二 驱 的 情 况 ， 解 决 办 法 是 轮 胎 换 位 或 换 新 胎 。,舒适性,0
KzWVr5TSpL6seIv0,冷 车 发 动 的 时 间 发 动 机 噪 音 大 一 点 ， 车 一 热 就 好 了 ， 还 有 你 换 的 机 油 有 关 系 ， 一 定 要 用 0 W 2 0 的 S N 级 别 的 机 油 。 如 果 热 车 发 动 机 有 抖 动 ， 可 能 与 你 加 的 乙 醇 汽 油 有 关 系 。,舒适性,-1
HDNBdXgnQZkJowSR,我 现 在 用 的 固 铂 2 2 5 / 6 5 / r 1 7 的 A T S ， 之 前 考 虑 的 是 G 0 1 2 和 固 铂 A T S ， 朋 友 用 的 是 固 铂 ， 我 就 跟 着 用 了 ， 舒 适 性 和 噪 音 来 说 变 化 不 大 ， 胎 壁 厚 了 ， 过 减 速 带 稍 微 舒 服 些 ， 缺 点 就 是 油 耗 百 公 里 要 上 升 1 - 1 . 5 个 油 吧 ， 如 果 铺 装 路 面 的 话 ， 我 觉 得 还 是 原 厂 胎 均 衡   油 耗 也 低 ， 如 果 出 去 浪 概 率 高 ， 可 以 试 下 G 0 1 2 或 固 铂 A T S,油耗/舒适性,0
la0zw7smvKkJc3Nt,刹 车 片 上 加 油 ？ 你 确 定 ？   这 要 能 刹 得 住 车 就 邪 了,安全性,0
sQyFNAZvdUMlhtDn,这 东 西 原 厂 不 原 厂 我 感 觉 一 样 用 ， 空 调 滤 芯 淘 宝 很 多 东 西 比 原 厂 的 还 好 呢,舒适性,0
NQg1SB057xYsmpXv,一 样 的 ， 高 速 上 1 2 0   1 4 0   1 6 0 满 载 的 情 况 油 耗 上 9 个 很 正 常 ， 我 的 跑 了 3 0 0 0 多 高 速 好 不 容 易 才 降 到 8 . 6 ， 以 前 一 直 在 8 . 2 - - - 8 . 4 之 间 。,油耗,0
ApeLWiCrv5yODR2I,首 先 要 搞 明 白 飘 的 感 觉 是 怎 么 来 的 ， 是 方 向 盘 太 轻 了 ？ 还 是 车 在 晃 ？,操控,0
69v70lwAejGJBtUf,那 车 辆 的 性 能 配 置 太 高 了,配置,1
NHmkcpCbVYuDRJ0v,落 地 2 6 . 6 ？ 这 优 惠 非 常 厉 害 了 啊 ！ 恭 喜 恭 喜 ！,价格,0
0KjfboZYOiMeBmup,我 是 觉 得 不 错 ， 好 看 而 且 镀 晶 打 蜡 的 钱 也 剩 了 ， 保 护 原 漆,外观,0
4OzuYK6dphFINH1U,后 备 箱 太 小 ， 底 盘 不 够 高 ， 没 有 x m 功 能 ( 我 当 时 没 有 ),空间/操控,-1
RBW9bQOmN3Kwkzhv,雪 地 轮 胎 1 0 款 2 . 5 ， 约 1 0 . 5 ， 几 个 人 没 觉 得 沉 或 者 费 多 少 油 。 夏 季 空 调 ， 夏 季 轮 胎 不 到 1 0 个 油 。 这 是 乙 醇 汽 油 ， 如 果 是 纯 汽 油 ， 估 计 更 省 ， 我 去 年 从 山 海 关 跑 到 四 平 ， 不 到 5 0 升 油,舒适性,0
EzYTZ5HiWGd4OrqU,森 林 人 绝 对 不 错 的 车   优 惠 太 少   配 件 麻 烦   我 朋 友 的 发 动 机 大 修 了   他 说 中 奖 了,动力,1
wzlWNqJ28E3ikeV0,我 新 车 的 时 候 半 年 内 两 侧 加 了 上 下 车 踏 板 、 迎 宾 踏 板 、 车 窗 金 属 条 、 前 雾 灯 罩 、 油 箱 盖 等 等 等 等 ， 后 来 陆 陆 续 续 又 加 了 导 航 ， 换 了 轮 毂 ， 还 想 加 顶 吧 什 么 的 ， 再 后 来 就 三 年 没 有 再 动 过 了 。 。 。 。,配置,0
odDh7mSylMPFRnvN,对 啊   车 是 好 车 没 得 说   烧 机 油 太 闹 心,动力,-1
uxCRZh7i46UlH3oa,我 以 前 开 的 是 1 0 款 ， 主 要 是 后 门 是 侧 拉 的 ， 异 响 主 要 是 在 锁 扣 处 ； 森 林 人 的 主 要 在 于 车 窗 ， 后 备 箱 门 以 及 中 控 部 分 。 森 林 人 纯 进 口 安 全 性 高 ， 操 控 要 比 R a V 4 好,舒适性/操控/安全性,0
GSifeyor56NHVmsb,北 京 石 景 山 古 城 的 那 个 店 ， 丰 台 有 一 个 也 这 个 价 格 ！,价格,1
yFL4awOh7QMosZ2i,楼 主 帖 子 好 像 在 指 南 者 也 发 过 。   我 回 复 了 一 下 我 的 看 法 。 后 排 空 间 两 车 本 差 别 没 这 么 大 ， 但 指 南 者 后 排 座 椅 特 别 宽 ， 因 此 后 排 空 间 指 南 者 显 得 更 小 。 对 越 野 有 个 硬 指 标 攀 爬 比 ， 两 者 攀 爬 比 无 法 比 较 ， 还 有 接 近 角 离 去 角 指 南 者 大 ，   其 余 森 林 人 完 胜 。 森 林 人 的 攀 爬 能 力 也 不 错 ， 有 测 试 资 料 说 极 限 是 3 5 度 ， 我 试 驾 过 3 3 度 土 坡 ， 不 用 冲 坡 就 上 顶 了 。,空间/动力,1
Lz62rkv9cXfMoK3s,刹 车 灯 开 关 有 问 题 ， 更 换 后 故 障 全 部 解 决 ！ 可 以 看 看 以 前 的 帖 子 ！,安全性,-1
GYgh0UV9LOt14ZEf,油 耗 目 前 显 示 8 . 4 ， 我 买 的 时 候 是 2 6 万 落 地 ， 现 在 应 该 便 宜 了 1 、 2 万 吧,价格,0
OEIYz2mXA19buTVD,我 随 便 说 说 的 ， 不 太 懂 ， 那 什 么 价 合 适 ？ ！,价格,0
wDTbnPcWBl6OxMk0,但 是 我 们 的 轮 胎 就 是 扎 透 了 ， 当 时 也 不 跑 气 啊 ？ 最 起 码 能 撑 4 个 小 时 啊 ！ 胎 压 下 降 通 过 方 向 盘 就 能 感 觉 啊 ？,操控,0
6YafPUT0sAIxgomt,你 这 三 万 是 新 官 方 报 价 基 础 上 吗 ？ 哪 里 的 价 格 ？,价格,0
U6KPAweMZWXb4pQ0,一 月 份 买 的 1 6 款 2 . 5 ， 八 千 多 公 里 ， 至 少 目 前 为 止 没 有 发 现 论 坛 上 说 的 任 何 问 题 ， 不 过 确 实 主 要 市 区 行 驶 ， 高 速 比 较 少 ， 但 喜 欢 急 加 速 ， 经 常 三 四 千 转 。 不 过 三 四 十 公 里 时 速 的 时 候 收 油 门 有 轻 微 拖 拽 感 。 以 后 有 没 有 问 题 现 在 也 不 清 楚 到 ， 至 少 目 前 没 有,动力,0
rKOmsl4vyXEb8tuT,变 速 箱 油 6 - 8 万 公 里 换,动力,0
dgoN4IiZw5Xh7leu,硬 ， 舒 适 性 降 低 ， 其 实 本 来 舒 适 性 就 不 咋 地 。,舒适性,-1
1gtoG9craDuyQiAO,买 斯 巴 鲁 就 是 考 虑 到 安 全 性 ， 美 国 最 近 碰 撞 测 试 又 是 排 前 面 的 ， 防 撞 钢 梁 两 级 ， 一 个 薄 ， 一 个 厚 重 ， 看 拆 车 视 频 吧,安全性,1
SNqM1Tlf2VwduLme,没 见 车 先 不 要 谈 价 格 ， 一 车 一 况 ， 外 观 小 剐 蹭 小 补 漆 可 略 过 ， 上 举 升 架 看 裙 底 ， 确 认 无 事 故 ， 发 动 机 、 变 速 箱 无 渗 漏 ， 再 试 车 谈 价 格 … …,动力,0
FoLJAtXUCarefN87,3 万 五 公 里 。 。 我 是 因 为 和 保 养 师 傅 说 的 保 养 前 一 天 偶 尔 听 到 车 子 有 声 音 ， 我 说 是 不 是 哪 里 松 动 了 还 是 怎 么 ， 他 就 帮 我 检 查 了 轴 承 ， 没 收 钱,舒适性,0
aNBQkbhIHl1Ymz8u,我 将 近 3 万 公 里 ， 高 速 、 市 区 各 一 半 吧 ， 现 在 综 合 油 耗 大 于 是 9 多 一 点 点 。   市 区 的 话 基 本 在 1 2 左 右,油耗,0
e1hXFgEiBMVdm4ub,之 前 一 直 是 0 2 0 的 机 油 ， 现 在 烧 的 有 点 严 重 才 考 虑 5 3 0 的 。 我 是 哈 尔 滨 的 ， 冬 天 确 实 冷 一 些 ， 但 我 看 5 3 0 的 倾 点 是 4 0 也 够 用 了 。 之 前 一 直 出 光 白 桶 5 0 0 0 一 换 ， 后 来 用 一 次 安 索 0 2 0   用 了 1 0 0 0 0 平 均 市 区 3 0 0 0 一 升 。 这 次 打 算 买 水 美 5 - 3 0 粘 一 点 的 试 试   6 0 0 0 公 里 换 了 。 我 保 养 一 直 在 当 地 一 个 从 4 s 出 来 的 师 傅 那 里 做 的 。 他 只 有 原 厂 出 光 和 0 4 0 的 嘉 实 多 。 我 闲 4 0 太 稠 了 ， 想 试 试 3 0,动力,0
8Gg7AC3cbshRDEBF,森 林 人 性 价 比 不 高   操 控 完 爆 昂 科 威   进 口 和 国 产 的 区 别,操控,0
hGgQqRrv4ifZucXJ,三 角 灯 开 关 下 面 的 摇 杆 调 出 来   有 平 均 油 耗,油耗,0
bA2LTlzZjfsDQ4Fr,第 一 路 况 好 ， 不 塞 车 ； 第 二 看 风 景 ， 车 速 低 ； 第 三 是 大 下 坡 ， 重 力 替 发 动 机 做 了 一 部 分 功 。 平 地 匀 速 油 耗 在 5 . 2 - 5 4 之 间 ， 低 于 这 个 数 值 必 定 存 在 重 力 做 功 问 题 。,油耗/动力,0
FURQDu3atlyG2P7f,我 的 也 会 ， 重 起 会 熄 火 。 在 重 启 就 发 动 机 转 速 低 ，     在 重 起 才 正 常 ，     好 像 是 停 车 了 车 内 空 调 没 关 耗 电 问 题 。 关 了 空 调 启 动 就 不 会 。   电 池 博 士 的     看 电 池 显 示 蓝 灯   健 康 状 态 。,动力/舒适性/操控,-1
FO9aYricTCvDGRz5,其 实 斯 巴 鲁 作 为 进 口 车 没 怎 么 简 配 ， 山 寨 导 航 是 人 人 皆 知 的 ， 就 是 进 口 车 关 税 太 多 。 看 看 合 资 车 的 简 配 那 才 叫 惨 目 忍 睹 呢 ， 从 安 全 到 底 盘 到 发 动 机,动力/安全性/操控,0
HQkafFjn4gbxTY3L,我 是 淘 金 麒 麟 的 ， 价 格 不 贵 ， 先 换 前 面 ， 试 用 不 错 ， 后 面 也 换 了 ， 相 对 原 厂 的 好 。,价格,1
9YNPGVFTefA3Jhm7,是 的 是 的 ！ 特 有 操 控 感 ！,操控,1
f4CWr6IlFtehkmij,其 实 不 是 虎 鲨 发 动 机 声 音 小 ， 而 是 自 由 光 前 排 是 双 层 隔 音 玻 璃 ， 另 外 隔 音 也 做 得 比 森 到 位 。,舒适性,1
76DOmTYsob3uI0En,白 色 说 实 话 没 蓝 色 的 好 看   不 过 车 好   就 不 挑 色 了,外观,1
