content_id,content,subject,sentiment_value
Wgycs1JBPXlfpCwZ,另外 ， 车辆 买回来 之后 ， 至今 我能 做到 的 最大 的 市区 油耗 调 降值 只有 15% ， 高速 则 有望 降低 25% — — 比如 森林 人 吧 ， 这个 速度 可以 把 油耗 降到 crv 混合 动力 一个 水平 了 ， 只要 车子 变速 比够 宽 ， 比如 各种 cvt 车 ， 其中 扰流板 对 高速 油耗 的 作用 挺 重要 ， 如果 高速 和 国道 跑 得 多 ， 它们 也 显著 影响 了 综合 油耗另 外 ， 车 辆 买 回 来 之 后 ， 至 今 我 能 做 到 的 最 大 的 市 区 油 耗 调 降 值 只 有 1 5 % ， 高 速 则 有 望 降 低 2 5 % — — 比 如 森 林 人 吧 ， 这 个 速 度 可 以 把 油 耗 降 到 c r v 混 合 动 力 一 个 水 平 了 ， 只 要 车 子 变 速 比 够 宽 ， 比 如 各 种 c v t 车 ， 其 中 扰 流 板 对 高 速 油 耗 的 作 用 挺 重 要 ， 如 果 高 速 和 国 道 跑 得 多 ， 它 们 也 显 著 影 响 了 综 合 油 耗,油耗,0
xmawJ1WQVR5BX9be,模拟 六档 就是 在 换挡 拨片 配合 下 变速箱 以 一定 转速比 运行 的 电控 单元 。 好处 是 遇到 爬 陡坡 ， 泥泞 路面 ， 厚 的 积雪 路面 等 可以 以 一定 的 挡位 运行 （ 比如 二档 或 一档 ， 跟 手动挡 相似 ） 保证 发动机 有 较 强 的 动力 输出 而 不至于 频繁 的 升降 档 （ 变换 转速比 ） ， 再 配合 x 模式 大大增加 了 车辆 的 脱困 能力 。 好处 是 大大 滴 ！模 拟 六 档 就 是 在 换 挡 拨 片 配 合 下 变 速 箱 以 一 定 转 速 比 运 行 的 电 控 单 元 。 好 处 是 遇 到 爬 陡 坡 ， 泥 泞 路 面 ， 厚 的 积 雪 路 面 等 可 以 以 一 定 的 挡 位 运 行 （ 比 如 二 档 或 一 档 ， 跟 手 动 挡 相 似 ） 保 证 发 动 机 有 较 强 的 动 力 输 出 而 不 至 于 频 繁 的 升 降 档 （ 变 换 转 速 比 ） ， 再 配 合 x 模 式 大 大 增 加 了 车 辆 的 脱 困 能 力 。 好 处 是 大 大 滴 ！,动力,1
LHODTqCcplJzF4Qi,油耗 升高 很 可能 和 最近 天气 降温 有关 ， 气温 低时 发动机 转速 升高 ， 油耗 也 升上去 ， 这是 正常 的 ， 不用 担心 。油 耗 升 高 很 可 能 和 最 近 天 气 降 温 有 关 ， 气 温 低 时 发 动 机 转 速 升 高 ， 油 耗 也 升 上 去 ， 这 是 正 常 的 ， 不 用 担 心 。,油耗,0
uX8KnZNe9Yhl1xdy,这个 一般 是 什么 原因 ， 早晨 启动 车后 ， 方向盘 打 到底 ， 也 会 出现 咯噔 咯噔 的 响 ， 开 一段 路程 后 ， 再 打 到底 就 不响 了 ， 做 了 四轮 定位 后 才 出现 的 ， 是不是 四轮 定位 的 原因这 个 一 般 是 什 么 原 因 ， 早 晨 启 动 车 后 ， 方 向 盘 打 到 底 ， 也 会 出 现 咯 噔 咯 噔 的 响 ， 开 一 段 路 程 后 ， 再 打 到 底 就 不 响 了 ， 做 了 四 轮 定 位 后 才 出 现 的 ， 是 不 是 四 轮 定 位 的 原 因,操控,-1
OTt2SmdYCekHlQ9I,我 看过 ， 说 是 底盘 装甲 ， 但 不是 金属 的 ， 是 树脂 的 ， 覆盖面积 较大 ， 地盘 两侧 和 发动机 都 有 ； 做 首保 的 时候 建议 我换个 金属 的 ， 说 是 钛合金 ， 800 块钱 ， 包括 变速箱 装甲 和 发动机 装甲 ， 我 也 是 问 朋友 ， 说 没有 必要 ， 森 本来 的 树脂 装甲 就 可以 ， 还 比 钢铁 的 韧性 好 ， 而且 毕竟 原来 的 树脂 装甲 也 是 进口 的 ， 给 你 800 块 我 觉得 收不到 新 的 …我 看 过 ， 说 是 底 盘 装 甲 ， 但 不 是 金 属 的 ， 是 树 脂 的 ， 覆 盖 面 积 较 大 ， 地 盘 两 侧 和 发 动 机 都 有 ； 做 首 保 的 时 候 建 议 我 换 个 金 属 的 ， 说 是 钛 合 金 ， 8 0 0 块 钱 ， 包 括 变 速 箱 装 甲 和 发 动 机 装 甲 ， 我 也 是 问 朋 友 ， 说 没 有 必 要 ， 森 本 来 的 树 脂 装 甲 就 可 以 ， 还 比 钢 铁 的 韧 性 好 ， 而 且 毕 竟 原 来 的 树 脂 装 甲 也 是 进 口 的 ， 给 你 8 0 0 块 我 觉 得 收 不 到 新 的 …,操控/动力,0
RI7PTMxlwmviBzdA,机油 消耗 也 是 正常 的 ， 跟 德国 的 车 一样 ！ 不要 过分 消耗 就 可以机 油 消 耗 也 是 正 常 的 ， 跟 德 国 的 车 一 样 ！ 不 要 过 分 消 耗 就 可 以,动力,0
9XrpzGCvDB18LdkI,内饰 清洗剂 往上 喷 ， 拿 湿 毛巾 擦 ， 反复 多次 搞定 ， 我 每年 清洗 一次 ， 天 冷 基本 不 开窗 之前 清洗 。内 饰 清 洗 剂 往 上 喷 ， 拿 湿 毛 巾 擦 ， 反 复 多 次 搞 定 ， 我 每 年 清 洗 一 次 ， 天 冷 基 本 不 开 窗 之 前 清 洗 。,内饰,0
YX8mdo2tZ9rAcqIv,威固 效果 ， 非常 好 ， 谁 用 谁 知道   ， 就是 价格 贵威 固 效 果 ， 非 常 好 ， 谁 用 谁 知 道   ， 就 是 价 格 贵,价格,-1
I50Dbie4jrPJKzty,视野 好 ， 底盘 高 ， 外观 耐看 。视 野 好 ， 底 盘 高 ， 外 观 耐 看 。,外观/操控,0
04VbUArXlizvM86m,美国 那边 买车 每年 还要 交 财产税 吧 ？ 你 买 的 顶配 涡轮 森 价格 折合 25w ， 每年 大概 交 多少 财产税 ？美 国 那 边 买 车 每 年 还 要 交 财 产 税 吧 ？ 你 买 的 顶 配 涡 轮 森 价 格 折 合 2 5 w ， 每 年 大 概 交 多 少 财 产 税 ？,价格,0
SaeyJpi7GYq6XxKd,楼主 差速器 和 变速箱 都 是 多少 km 更换 啊 ？楼 主 差 速 器 和 变 速 箱 都 是 多 少 k m 更 换 啊 ？,动力,0
XOT7Y0N5PC4lGgeJ,真 没 觉得 油价 便宜 就 觉得 省油 才 是 王道真 没 觉 得 油 价 便 宜 就 觉 得 省 油 才 是 王 道,油耗,0
NV9HtUMvWqXgpJZE,唉 ， 关心 这个 有 什么 意思 ， 这个 级别 的 suv 正常 开 基本 都 十个 油 。 有没有 那 技术 动力 的 那点 区别 ， 感觉 也 就 地板 油能 感觉 到唉 ， 关 心 这 个 有 什 么 意 思 ， 这 个 级 别 的 s u v 正 常 开 基 本 都 十 个 油 。 有 没 有 那 技 术 动 力 的 那 点 区 别 ， 感 觉 也 就 地 板 油 能 感 觉 到,动力,0
H5BJUIp7OrVLZiD0,汉兰达 啥 东西 大 壳子 跟森 在 性能 上 不 一个 档次汉 兰 达 啥 东 西 大 壳 子 跟 森 在 性 能 上 不 一 个 档 次,操控/动力,0
jmAg8nceSpJ1wHET,对 的 ， es300 混动 低配 的 价格 （ 把 美帝 版加 到 中国 版同 配置 的 价格 ） ， 减掉 六年 的 保养 费用 ， 美国 是 我国 的 77% 左右 ， 算 起来 也 就 差 一个 关税 ， 应该 说 是 比较 合理 和 实惠 的 档次 了 。对 的 ， e s 3 0 0 混 动 低 配 的 价 格 （ 把 美 帝 版 加 到 中 国 版 同 配 置 的 价 格 ） ， 减 掉 六 年 的 保 养 费 用 ， 美 国 是 我 国 的 7 7 % 左 右 ， 算 起 来 也 就 差 一 个 关 税 ， 应 该 说 是 比 较 合 理 和 实 惠 的 档 次 了 。,配置/价格,0
MOEW9CAJFTcYsQzm,不 知道 为啥 ， 做 完 一万公里 保养 后 我 的 小森 刹车 变得 贼 灵不 知 道 为 啥 ， 做 完 一 万 公 里 保 养 后 我 的 小 森 刹 车 变 得 贼 灵,安全性,0
YK4XIHMDt9kie680,建议 上森 ！ 标准 紧凑 级 SUV 的 尺寸 ， 给 你 中级 SUV 的 空间 ， 自家 神器 ！ 多 的 空间 可以 不用 ， 但 需要 时 就 很 必要 ！ 配置 啥 的 真 不 重要 ， 老 司机 啊 ！建 议 上 森 ！ 标 准 紧 凑 级 S U V 的 尺 寸 ， 给 你 中 级 S U V 的 空 间 ， 自 家 神 器 ！ 多 的 空 间 可 以 不 用 ， 但 需 要 时 就 很 必 要 ！ 配 置 啥 的 真 不 重 要 ， 老 司 机 啊 ！,配置/空间,0
mW8QbOxIlVBukowg,早就 甩 了 ， 现在 用 的 卡仕 达安 卓机 ， 阿尔派 CD机 倒模 在 导航 下面早 就 甩 了 ， 现 在 用 的 卡 仕 达 安 卓 机 ， 阿 尔 派 C D 机 倒 模 在 导 航 下 面,配置,-1
wGCUvgilOY1HcSzV,没 办法 ， 可以 免费 换中 缸 ， 但是 异响 ， 贬值 ， 烧 机油 问题 还是 存在 有没 办 法 ， 可 以 免 费 换 中 缸 ， 但 是 异 响 ， 贬 值 ， 烧 机 油 问 题 还 是 存 在 有,动力,0
z7XHgemaABN8OMZd,大 品牌 都 有 变速箱 油 啊 … …大 品 牌 都 有 变 速 箱 油 啊 … …,动力,0
ePgIVnTxqEXO8loF,清过 了 ， 高速 6.8 ， 市区 不 塞车 情况 下 8.4清 过 了 ， 高 速 6 . 8 ， 市 区 不 塞 车 情 况 下 8 . 4,油耗,0
i7uoWmgwXqfR5N46,不在乎 外观 的话 豪华 就行不 在 乎 外 观 的 话 豪 华 就 行,外观,0
clKSdPLqT2yApOxa,19 寸 应该 是 8j 吧 ， 反正 7.5 j 以上 都 能 装大 6 刹车 ， 那个 我 没 买 ， 后来 淘 了 一套 rays 的 57x 换上 了 ， 9.5 公斤 ， 比 原装 轮毂 轻 2 公斤 。1 9 寸 应 该 是 8 j 吧 ， 反 正 7 . 5 j 以 上 都 能 装 大 6 刹 车 ， 那 个 我 没 买 ， 后 来 淘 了 一 套 r a y s 的 5 7 x 换 上 了 ， 9 . 5 公 斤 ， 比 原 装 轮 毂 轻 2 公 斤 。,安全性,0
J20sOtScFerURA3j,楼主 坐标 哪   我 周末 也 提车   2.5 L   也 一样 的 出产 日期   但是 只 优惠 了 1W   您 是因为 库存 的 事 再 给 他 讲价 了 的 吗 ？楼 主 坐 标 哪   我 周 末 也 提 车   2 . 5 L   也 一 样 的 出 产 日 期   但 是 只 优 惠 了 1 W   您 是 因 为 库 存 的 事 再 给 他 讲 价 了 的 吗 ？,价格,0
vdDQXJEg3wSj84er,我 的 方向盘 也 是 两边 缝 不 一样 大我 的 方 向 盘 也 是 两 边 缝 不 一 样 大,操控,-1
rMj5OpwmE7ihJgHT,双层 ？ 你 确定 森林 人 的 玻璃 薄 的 太 明显 了 ， ， ， 几乎 所有 的 外部 噪音 都 能 清晰 无阻 的 进来 ， 当然 这倒 是 提高 安全性 了双 层 ？ 你 确 定 森 林 人 的 玻 璃 薄 的 太 明 显 了 ， ， ， 几 乎 所 有 的 外 部 噪 音 都 能 清 晰 无 阻 的 进 来 ， 当 然 这 倒 是 提 高 安 全 性 了,舒适性,0
A0ZDyxcOh5GTrMKd,有 必要 ， 因为 油品 也 是 有 保质期 的 ， 就算 公里 没 到 但是 过 了 保质期 的 油品 就 会 变质 ， 到 时 就 很 难 保护 变速箱 ， 导致 顿挫 或 长时间 驾驶 温度 过 高等 问题 ， 还 可能 加速 磨损 。 个人 建议 换 一下 ， 但是 你 也 开 的 太少 了 啊 ， 浪费 了 这么 好 的 车 ， 哈哈哈哈有 必 要 ， 因 为 油 品 也 是 有 保 质 期 的 ， 就 算 公 里 没 到 但 是 过 了 保 质 期 的 油 品 就 会 变 质 ， 到 时 就 很 难 保 护 变 速 箱 ， 导 致 顿 挫 或 长 时 间 驾 驶 温 度 过 高 等 问 题 ， 还 可 能 加 速 磨 损 。 个 人 建 议 换 一 下 ， 但 是 你 也 开 的 太 少 了 啊 ， 浪 费 了 这 么 好 的 车 ， 哈 哈 哈 哈,动力,-1
4P0lUGXfjEqy9smc,性能 不 代表 只是 加速度 快 ， 操控 是 森林 人 的 卖点 。 脱困 能力 也 是 同级 别的 佼佼者 ， 其他 就算 了 ， 科技 感 什么 的 确实 同 级别 比较落后 ， 看 你 买车 的 取舍 方向 了 吧 。性 能 不 代 表 只 是 加 速 度 快 ， 操 控 是 森 林 人 的 卖 点 。 脱 困 能 力 也 是 同 级 别 的 佼 佼 者 ， 其 他 就 算 了 ， 科 技 感 什 么 的 确 实 同 级 别 比 较 落 后 ， 看 你 买 车 的 取 舍 方 向 了 吧 。,操控/动力,0
1C4GM65eSjluY2RU,我 也 想 买个 150 呢 ， 但是 马上 有 孩子 了 ， 后备箱 可能 不能 放 婴儿车 吧 ？我 也 想 买 个 1 5 0 呢 ， 但 是 马 上 有 孩 子 了 ， 后 备 箱 可 能 不 能 放 婴 儿 车 吧 ？,空间,0
ChM2LsTpNIYSurQd,预算 没 问题 ， 就 森林 人 吧 ！ 家庭 使用 更 适合 些 。 如果 感觉 预算 有限 ， 就 - 5 。 两个 车 城市 里开 起来 ， 都 很 有意思 ， 马自达 的 操控 也 很 好 。 空间 、 雪地 泥泞 路上 的 行驶 ， 森会 好 于 - 5 。 价格 上 - 5 比森 便宜 些 。 外观 的话 ， 一个 沉稳 一个 时尚 动感 ， 看 个人 喜好 。 年轻人 应该 都 喜欢 - 5 的 外观 些 ！预 算 没 问 题 ， 就 森 林 人 吧 ！ 家 庭 使 用 更 适 合 些 。 如 果 感 觉 预 算 有 限 ， 就 - 5 。 两 个 车 城 市 里 开 起 来 ， 都 很 有 意 思 ， 马 自 达 的 操 控 也 很 好 。 空 间 、 雪 地 泥 泞 路 上 的 行 驶 ， 森 会 好 于 - 5 。 价 格 上 - 5 比 森 便 宜 些 。 外 观 的 话 ， 一 个 沉 稳 一 个 时 尚 动 感 ， 看 个 人 喜 好 。 年 轻 人 应 该 都 喜 欢 - 5 的 外 观 些 ！,价格/操控/外观,0
G8Yr51elsVaXFUZC,恭喜 ， 优惠 多少 ， 我 准备 明天 去 提 ， 2.5 特装 优惠 两万恭 喜 ， 优 惠 多 少 ， 我 准 备 明 天 去 提 ， 2 . 5 特 装 优 惠 两 万,价格,0
mveodPc0ys6I5qCl,一个 230 匹 ， 一个 260 匹 ， 油耗 都 不 低一 个 2 3 0 匹 ， 一 个 2 6 0 匹 ， 油 耗 都 不 低,油耗,0
eM2vcBmZ3dlu6IJR,请教 我 这款 刹车 的 维修 包用 哪 一款 ？ 据说 是 2008 翼豹 涡轮 增压 的 原装 刹车 ， 第八 ， 第九代 ， 但 不敢 确定 ， 最好 能 给 个 维修 包 链接 。 我 的 卡钳 有 一个 ” 2 ” 的 字迹 。请 教 我 这 款 刹 车 的 维 修 包 用 哪 一 款 ？ 据 说 是 2 0 0 8 翼 豹 涡 轮 增 压 的 原 装 刹 车 ， 第 八 ， 第 九 代 ， 但 不 敢 确 定 ， 最 好 能 给 个 维 修 包 链 接 。 我 的 卡 钳 有 一 个 ” 2 ” 的 字 迹 。,安全性,0
tPxlwG7UzEI8CSpK,后视镜 加热 ？ 可以 设置 ， 座椅 加热 ？ 高档 位 过段时间 会 跳 掉后 视 镜 加 热 ？ 可 以 设 置 ， 座 椅 加 热 ？ 高 档 位 过 段 时 间 会 跳 掉,内饰,0
uipAcR84VHZGW9Yl,机油 问题 ， 起初 一直 20 机油 没事 ， 美孚 30 的 出现 机油 消耗 ， 再 保养 换安索 签名版 20 油后 再 无机 油 消耗机 油 问 题 ， 起 初 一 直 2 0 机 油 没 事 ， 美 孚 3 0 的 出 现 机 油 消 耗 ， 再 保 养 换 安 索 签 名 版 2 0 油 后 再 无 机 油 消 耗,动力,1
EYnV83K9ZdAOxHSL,根据 楼主 的 图片 ， 我 的 自由 光 也 需要 用 这个 标号 的 机油 我 也 准备 买 这个 ， 京东 上 应该 是 真的 ， 如 满意 请 采纳根 据 楼 主 的 图 片 ， 我 的 自 由 光 也 需 要 用 这 个 标 号 的 机 油 我 也 准 备 买 这 个 ， 京 东 上 应 该 是 真 的 ， 如 满 意 请 采 纳,动力,0
8EfiLVYeXGvSgy7D,2.0 动力 弱 ， 2.5 公里 数多 了 烧 机油 ， 2.0 t 对 油品 要求 高 ， 自己 选 吧 ！2 . 0 动 力 弱 ， 2 . 5 公 里 数 多 了 烧 机 油 ， 2 . 0 t 对 油 品 要 求 高 ， 自 己 选 吧 ！,动力,-1
UA6Cut0v1IkegpQc,楼主 说 的 是 事实 ， 486 车主 何必 大惊小怪 呢   啥 车 都 有 优劣 。   除了 楼主 说 的 之外 ， 导航 主机 一定 是 吐 槽 共识 吧楼 主 说 的 是 事 实 ， 4 8 6 车 主 何 必 大 惊 小 怪 呢   啥 车 都 有 优 劣 。   除 了 楼 主 说 的 之 外 ， 导 航 主 机 一 定 是 吐 槽 共 识 吧,配置,-1
E3QuKvin8sTjXaG7,正常 价格 9 万左右 。   和 楼主   同款 同年 同 排量 的 路过 。 觉得 价格 太低   不 准备 卖 了正 常 价 格 9 万 左 右 。   和 楼 主   同 款 同 年 同 排 量 的 路 过 。 觉 得 价 格 太 低   不 准 备 卖 了,价格,0
lqXtD2ATIFH6CRui,需要 大 空间 就 选 森林 人 ！需 要 大 空 间 就 选 森 林 人 ！,空间,1
5hKcW1BIrogldxm4,森林 人 操控 感 可以 ， 因为 发动机 重心 低 ， 偏 轿车 范儿 ， 但是 隔音 差些 ， 毕竟 玻璃 大 ， 底盘 高 ； 试驾 出 真理森 林 人 操 控 感 可 以 ， 因 为 发 动 机 重 心 低 ， 偏 轿 车 范 儿 ， 但 是 隔 音 差 些 ， 毕 竟 玻 璃 大 ， 底 盘 高 ； 试 驾 出 真 理,舒适性/操控,1
nOMb15mgZidq704p,异响 是不是 你 手机 放在 离中 控近 的 地方 ， 信号 干扰 ？ ？ 我 的 没异响 ！异 响 是 不 是 你 手 机 放 在 离 中 控 近 的 地 方 ， 信 号 干 扰 ？ ？ 我 的 没 异 响 ！,舒适性,0
aog1f683ytqmV9Pr,其实 现在 新出 的 XV   底盘   骨架 ，   都 很 喜欢 。 就是 内饰   看 了   无论 设计 ， 质感 ， 我 的 感觉 也 是 跟 你 一样 。 我 是 非常 不 满意 。 还 不如 现款 。 轮胎 噪音   大不大 ？其 实 现 在 新 出 的 X V   底 盘   骨 架 ，   都 很 喜 欢 。 就 是 内 饰   看 了   无 论 设 计 ， 质 感 ， 我 的 感 觉 也 是 跟 你 一 样 。 我 是 非 常 不 满 意 。 还 不 如 现 款 。 轮 胎 噪 音   大 不 大 ？,舒适性/操控/内饰,-1
rLvO7eM5TGfU1Sa8,全 车 隔音 是 个 坑 ， 汽车 隔音 是 系统工程 ， 原厂 工程师 要 比 音像店 专业 的 多 ， 是 多方面 平衡 的 结果 ， 不是 堵 几个 窟窿眼 就 解决问题 。 投入产出 不划算 ， 还 可能 因 拆装 引起 新 的 噪音 ， 增加 车重 和 油耗 。 实际 点 可以 换 静音 胎 。 车 本来 就 怕 各种 异响 ， 别大 折腾 ， 也 就 20 万 的 车 ， 别 跟 豪车 比全 车 隔 音 是 个 坑 ， 汽 车 隔 音 是 系 统 工 程 ， 原 厂 工 程 师 要 比 音 像 店 专 业 的 多 ， 是 多 方 面 平 衡 的 结 果 ， 不 是 堵 几 个 窟 窿 眼 就 解 决 问 题 。 投 入 产 出 不 划 算 ， 还 可 能 因 拆 装 引 起 新 的 噪 音 ， 增 加 车 重 和 油 耗 。 实 际 点 可 以 换 静 音 胎 。 车 本 来 就 怕 各 种 异 响 ， 别 大 折 腾 ， 也 就 2 0 万 的 车 ， 别 跟 豪 车 比,配置,-1
Ry0S4dt2XPh8pKOn,没有 问题 ！ 轮胎 侧壁 色 强度 ， 主要 靠 缝线 ， 你 这个 没有 露线 ， 没 问题 ， 建议 用 在 后轮 。没 有 问 题 ！ 轮 胎 侧 壁 色 强 度 ， 主 要 靠 缝 线 ， 你 这 个 没 有 露 线 ， 没 问 题 ， 建 议 用 在 后 轮 。,舒适性,0
EAI0QSpHcoZG3MNm,汽车 减震 坏 了 一根 ， 建议 两侧 全部 更换 。 因为 汽车 减震 出厂 时 因为 钢性 的 缘故 都 需要 配对 搭配 组装 。 现在 你 的 车 在 行驶 过 一段时间 后 ， 减震 的 弹簧 及 液压 杆 都 会 弹性 都 会 减弱 。 你 要是 只 换上 一根 的话 ， 在 行驶 过多 的 颠簸 路时 ， 由于 两侧 的 弹性 有 较大 的 差异 。 这样 会 造成 你 车辆 车厢 的 缝隙 加大 ， 而后 会照 成异响 。 还有 一个 原因 就是 减震 两侧 弹性 相差 ， 会 给 驾驶 的 舒适汽 车 减 震 坏 了 一 根 ， 建 议 两 侧 全 部 更 换 。 因 为 汽 车 减 震 出 厂 时 因 为 钢 性 的 缘 故 都 需 要 配 对 搭 配 组 装 。 现 在 你 的 车 在 行 驶 过 一 段 时 间 后 ， 减 震 的 弹 簧 及 液 压 杆 都 会 弹 性 都 会 减 弱 。 你 要 是 只 换 上 一 根 的 话 ， 在 行 驶 过 多 的 颠 簸 路 时 ， 由 于 两 侧 的 弹 性 有 较 大 的 差 异 。 这 样 会 造 成 你 车 辆 车 厢 的 缝 隙 加 大 ， 而 后 会 照 成 异 响 。 还 有 一 个 原 因 就 是 减 震 两 侧 弹 性 相 差 ， 会 给 驾 驶 的 舒 适,舒适性,0
YDIzkwMKZNfEto6T,我 14 年 的 车 ， 六 万公里 后来 开始 烧 机油 ， 现在 2000 公里 后机 油灯 就亮 了 ！ ！ ！我 1 4 年 的 车 ， 六 万 公 里 后 来 开 始 烧 机 油 ， 现 在 2 0 0 0 公 里 后 机 油 灯 就 亮 了 ！ ！ ！,动力,-1
aAxrHZMQVW7uN0mf,2.0 T 是 个 很 好 的 动力 ， 普通车 的 高配 车型 ， 豪车 的 入门 车型 ， 都 用 这 动力 ， 绝对 是 主流 。 出去玩 跟车 不 掉队 （ 超跑 除外 ， 哈哈哈 ）2 . 0 T 是 个 很 好 的 动 力 ， 普 通 车 的 高 配 车 型 ， 豪 车 的 入 门 车 型 ， 都 用 这 动 力 ， 绝 对 是 主 流 。 出 去 玩 跟 车 不 掉 队 （ 超 跑 除 外 ， 哈 哈 哈 ）,动力,0
zUBXMu0iHV5AmyPO,价格不菲 吧 ？     口水 一地 呀 ！价 格 不 菲 吧 ？     口 水 一 地 呀 ！,价格,-1
Vo3ZCUl0QaK9Fpq4,一个 展厅 给 我 报 的 优惠 。 四 儿子 估计 最多 也 就 两万 了 。 现车 很少 跟 我 说 ， 估计 这 价钱 想 拿到 蛮难一 个 展 厅 给 我 报 的 优 惠 。 四 儿 子 估 计 最 多 也 就 两 万 了 。 现 车 很 少 跟 我 说 ， 估 计 这 价 钱 想 拿 到 蛮 难,价格,0
FOpVStIDdsbk48vx,是不是 自动 启停 开始 后 ， 发动机 停 大概 1 分钟 后 ， 发动机 又 自动 启动 ？ 正常 ， 发动机 停 了 ， 车上 有 其他 电器 、 手机 充电 、 空调 等 在 用电 ， 当 电量 低 了 ， 发动机 再 自己 启动 ， 车 又 再 充电是 不 是 自 动 启 停 开 始 后 ， 发 动 机 停 大 概 1 分 钟 后 ， 发 动 机 又 自 动 启 动 ？ 正 常 ， 发 动 机 停 了 ， 车 上 有 其 他 电 器 、 手 机 充 电 、 空 调 等 在 用 电 ， 当 电 量 低 了 ， 发 动 机 再 自 己 启 动 ， 车 又 再 充 电,动力,0
XO92GpfdN5rBSsco,还有 珍珠白 的 车漆 ， 买车 时 就 出现 铁 锈斑 ， 很难 擦 出 ， 感觉 并非 表面 ， 现在 跑 了 1.5 W ， 前机 盖 又 出现 2 处 锈斑还 有 珍 珠 白 的 车 漆 ， 买 车 时 就 出 现 铁 锈 斑 ， 很 难 擦 出 ， 感 觉 并 非 表 面 ， 现 在 跑 了 1 . 5 W ， 前 机 盖 又 出 现 2 处 锈 斑,外观,-1
hwzJjbCV26pLscxk,发动机 直接 就 不 一样 了   FA20 是 斯巴鲁 的 招牌 发动机   给 WRX 用 要是 烧 的 厉害 那帮 暴力 驾驶 的 估计 车早 废 了发 动 机 直 接 就 不 一 样 了   F A 2 0 是 斯 巴 鲁 的 招 牌 发 动 机   给 W R X 用 要 是 烧 的 厉 害 那 帮 暴 力 驾 驶 的 估 计 车 早 废 了,动力,-1
KMyg82tLDGSNkuER,2.0 的 动力 太 差 ， xv 后排 三个 人 空间 绝对 硬伤2 . 0 的 动 力 太 差 ， x v 后 排 三 个 人 空 间 绝 对 硬 伤,空间/动力,-1
VFWgi4pKouHJdNhS,哥们 ， 你 说 的 不 就是 我 嘛 。 我 前两天 提 的 。 我 这个 应该 没有 参考性 ， 主要 是 找 了 人 ， 再 一个 小 城市 搞不好 更好 讲价 。 谁 知道 呢 。哥 们 ， 你 说 的 不 就 是 我 嘛 。 我 前 两 天 提 的 。 我 这 个 应 该 没 有 参 考 性 ， 主 要 是 找 了 人 ， 再 一 个 小 城 市 搞 不 好 更 好 讲 价 。 谁 知 道 呢 。,价格,0
MCOFNozI8u6bUfyW,新车 几万 公里 0 - 20 的 机油 ， 别选高 了 。 等 以后 跑 个 8 万 或 更 多 以后 再用 0 - 30 或者 5 - 30 ， 提高 粘度 来 保护 发动机 。 别用 40 的 。 不 适合 。 硬要 用 也 不是 不 可以 。 选 机油 只要 保证 正品 即可 ， 等级 嘛 SN 的 吧 ， 其他 都 没 所谓 。新 车 几 万 公 里 0 - 2 0 的 机 油 ， 别 选 高 了 。 等 以 后 跑 个 8 万 或 更 多 以 后 再 用 0 - 3 0 或 者 5 - 3 0 ， 提 高 粘 度 来 保 护 发 动 机 。 别 用 4 0 的 。 不 适 合 。 硬 要 用 也 不 是 不 可 以 。 选 机 油 只 要 保 证 正 品 即 可 ， 等 级 嘛 S N 的 吧 ， 其 他 都 没 所 谓 。,动力,0
FCnXvVi5wLmeEGpb,不太 推荐 吧 ， 虽然 车 不错 ， 但是 毕竟 是 进口 的 ， 售后 保养 费用 和 油耗 都 是 要 考虑 的 一个 方面 。不 太 推 荐 吧 ， 虽 然 车 不 错 ， 但 是 毕 竟 是 进 口 的 ， 售 后 保 养 费 用 和 油 耗 都 是 要 考 虑 的 一 个 方 面 。,油耗,0
9Vl6HMFBI0sQ7dfW,但愿 出手 后 别说 什么 烧 机油 修理 完后 出手 了但 愿 出 手 后 别 说 什 么 烧 机 油 修 理 完 后 出 手 了,动力,0
5Ph7TS26pBIOG8ru,楼主 现在 汽车行业 的 做工 也 就 这样 吧 ， 很多 汽车 的 地板 都 是 用 手 撕 的 ， 边 都 不齐楼 主 现 在 汽 车 行 业 的 做 工 也 就 这 样 吧 ， 很 多 汽 车 的 地 板 都 是 用 手 撕 的 ， 边 都 不 齐,内饰,-1
MsCmRYyhIen2GBjZ,特装 确实 不错 ， 配置 很 实用特 装 确 实 不 错 ， 配 置 很 实 用,配置,1
mokjnAUtYbhedEI0,庞大 给 中 规车 换 山寨 导航 是 有 原因 的 ， 斯巴鲁 原厂 中控 根本 就 不 支持 中文 显示 。 所以 论坛 里面 的 人 就 不要 怪 庞大 了 ， 反正 原装 中控 也 是 一 坨 屎 。庞 大 给 中 规 车 换 山 寨 导 航 是 有 原 因 的 ， 斯 巴 鲁 原 厂 中 控 根 本 就 不 支 持 中 文 显 示 。 所 以 论 坛 里 面 的 人 就 不 要 怪 庞 大 了 ， 反 正 原 装 中 控 也 是 一 坨 屎 。,配置,-1
wIGdcaRYiDMn4vP0,我 的 已经 换过 了 ， 修 不了 ， 4S 的 价格 是 1200 ， 含 工时 。我 的 已 经 换 过 了 ， 修 不 了 ， 4 S 的 价 格 是 1 2 0 0 ， 含 工 时 。,价格,0
