content_id,content,subject,sentiment_value
jwIEyX6NYCAK5Ude,我 的 4AT 变速箱 油 底壳 里 有 滤网 我 承认 ， 手动挡 变速箱 有 滤网 或 滤芯 我 表示 有 疑问 。我 的 4 A T 变 速 箱 油 底 壳 里 有 滤 网 我 承 认 ， 手 动 挡 变 速 箱 有 滤 网 或 滤 芯 我 表 示 有 疑 问 。,动力,0
FUtDBd46iwnCNVcT,常规 的 啊 ， 防止 后座 打 的 啊 太开 不 安全常 规 的 啊 ， 防 止 后 座 打 的 啊 太 开 不 安 全,安全性,1
2sGKOeRhP0qnogHk,新车 可以 用 5W30 的 啊 ， 你 原来 用 的 是 好多 的 嘛 ？ 新车 用 30 的 好些 ， 流动性 好些 ， 40 的 较 稠 一些 ， 不过 对 发动机 保护 要 好些新 车 可 以 用 5 W 3 0 的 啊 ， 你 原 来 用 的 是 好 多 的 嘛 ？ 新 车 用 3 0 的 好 些 ， 流 动 性 好 些 ， 4 0 的 较 稠 一 些 ， 不 过 对 发 动 机 保 护 要 好 些,动力,0
76DOmTYsob3uI0En,白色 说实话 没 蓝色 的 好看   不过 车好   就 不 挑色 了白 色 说 实 话 没 蓝 色 的 好 看   不 过 车 好   就 不 挑 色 了,外观,1
MNZH1hucq357oPfg,14 款 尊贵 导航 森林 人 6.8 公里 ， 值不多 钱 ， 可以 购买 ， 这要 看 车况 ， 及 地区 ， 试车 才 好 定价1 4 款 尊 贵 导 航 森 林 人 6 . 8 公 里 ， 值 不 多 钱 ， 可 以 购 买 ， 这 要 看 车 况 ， 及 地 区 ， 试 车 才 好 定 价,配置,0
Ja0XQgL7CpHeij3t,杭州 的 13 年 10 月份   的 2.5   精英   7 万 5 千公里   原车 漆   无事故   无 维修 ！杭 州 的 1 3 年 1 0 月 份   的 2 . 5   精 英   7 万 5 千 公 里   原 车 漆   无 事 故   无 维 修 ！,外观,1
VjTnmxG6zB5QSXlh,我用 的 老款 傲虎 用户 ， 9 年 历史 ， 几乎 没有 高强度 越野 . 大 毛病 前 半轴 胶套 漏油 ， 6 万公里 的 时候 更换 . 老款 自动 4 速 变速箱 稳定 ， 老款 2.5 发动机 不漏 不烧 机油 . 其他 小毛病 很少 ， 几乎 没有 异响 . 内饰 用料 不错 ， 耐磨损 ， 整体 质量 还 可以 ， 但 据说 森林 人 系列 质量 比傲 虎 稍差 ， 毕竟 平台 和 成本 不同 .我 用 的 老 款 傲 虎 用 户 ， 9 年 历 史 ， 几 乎 没 有 高 强 度 越 野 . 大 毛 病 前 半 轴 胶 套 漏 油 ， 6 万 公 里 的 时 候 更 换 . 老 款 自 动 4 速 变 速 箱 稳 定 ， 老 款 2 . 5 发 动 机 不 漏 不 烧 机 油 . 其 他 小 毛 病 很 少 ， 几 乎 没 有 异 响 . 内 饰 用 料 不 错 ， 耐 磨 损 ， 整 体 质 量 还 可 以 ， 但 据 说 森 林 人 系 列 质 量 比 傲 虎 稍 差 ， 毕 竟 平 台 和 成 本 不 同 .,内饰/动力,1
46lLJ2KZ3TDQypzA,你 说 的 对 。 。 我 按 楼主 方法 成功 改了凯 立德 导航 。 然后 到 GPS 论坛 下载 最新版 凯 立德 地图 覆盖 ， 开机 显示 分辨率 不 正确 。 。 。 森林 人 的 机头 应该 用 什么 分辨率 地图 ？你 说 的 对 。 。 我 按 楼 主 方 法 成 功 改 了 凯 立 德 导 航 。 然 后 到 G P S 论 坛 下 载 最 新 版 凯 立 德 地 图 覆 盖 ， 开 机 显 示 分 辨 率 不 正 确 。 。 。 森 林 人 的 机 头 应 该 用 什 么 分 辨 率 地 图 ？,配置,0
HaEILivK7CursRog,哦 ， 看错 了 ！ 应该 是 11 款 ， 后视镜 带 转向灯 ！ 但是 空调 按钮 又 像 09 ， 10 款 ！哦 ， 看 错 了 ！ 应 该 是 1 1 款 ， 后 视 镜 带 转 向 灯 ！ 但 是 空 调 按 钮 又 像 0 9 ， 1 0 款 ！,舒适性,0
EtRFJbuAeMHwiapr,上海 4s 强制 上 牌 ， 价格 2000 元 。 没 的 商量 。上 海 4 s 强 制 上 牌 ， 价 格 2 0 0 0 元 。 没 的 商 量 。,价格,0
aTDLIywnimlBYsCz,我 基本 是 以 GPS 速度 为准 。 GPS 速度 与 车载 测速雷达 速度 一致 。 车辆 有个 安全 是 时速 设置 ， 实际 速度 要 比 表显 速度慢 一点我 基 本 是 以 G P S 速 度 为 准 。 G P S 速 度 与 车 载 测 速 雷 达 速 度 一 致 。 车 辆 有 个 安 全 是 时 速 设 置 ， 实 际 速 度 要 比 表 显 速 度 慢 一 点,配置,0
1mCU6W4bpnHdqeIG,13 款 2.5 ， ， 11 个油 飘过 ， 8 个油 也 就 安安静静 跑 长途 时候 ， 现在 高速 基本 9.6 个油 。 。 大 油门 13 个油 基本 ～ ～   这车 大 油门 ， 油耗 挺大 ， 温柔 开 油耗 确实 不高 ～ ～1 3 款 2 . 5 ， ， 1 1 个 油 飘 过 ， 8 个 油 也 就 安 安 静 静 跑 长 途 时 候 ， 现 在 高 速 基 本 9 . 6 个 油 。 。 大 油 门 1 3 个 油 基 本 ～ ～   这 车 大 油 门 ， 油 耗 挺 大 ， 温 柔 开 油 耗 确 实 不 高 ～ ～,油耗,1
V0lp6w5yG8Muh7Lf,自动 启停 就是 鸡肋 ， 这个 车 就 不该 有 这个 配置 ， 别的 车 都 是 自动 启停 启动 以后 刹车 辅助 也 跟着 启动 ， 自动 回到 N 档 ， 起步 时候 一 踩油门 发动机 启动 ， 刹车 自动 解除自 动 启 停 就 是 鸡 肋 ， 这 个 车 就 不 该 有 这 个 配 置 ， 别 的 车 都 是 自 动 启 停 启 动 以 后 刹 车 辅 助 也 跟 着 启 动 ， 自 动 回 到 N 档 ， 起 步 时 候 一 踩 油 门 发 动 机 启 动 ， 刹 车 自 动 解 除,配置,-1
m80wOre21iTpslE3,2016 / 2.0 时尚 ， 8 个油2 0 1 6 / 2 . 0 时 尚 ， 8 个 油,油耗,0
aNtWOqxKIMCFgeoT,我们 这 没人 爱要 ， 贩子 都 说 太 喝油 ， 14 个 左右 ， 比 霸道 费油 ， 所以 不爱收 。我 们 这 没 人 爱 要 ， 贩 子 都 说 太 喝 油 ， 1 4 个 左 右 ， 比 霸 道 费 油 ， 所 以 不 爱 收 。,油耗,-1
IOb8XCwixhRYHoZW,我 觉得 第一 看 金额 ， 第二 看 你 平时 停车 地方 问题 ， 配置 啥 的 都 是 车 ， 都 是 斯巴鲁 。 差 不了 太 多 ， 你 要求 空间 不如 汉兰达 了 ， 就 看 你 有 木有 地方 停我 觉 得 第 一 看 金 额 ， 第 二 看 你 平 时 停 车 地 方 问 题 ， 配 置 啥 的 都 是 车 ， 都 是 斯 巴 鲁 。 差 不 了 太 多 ， 你 要 求 空 间 不 如 汉 兰 达 了 ， 就 看 你 有 木 有 地 方 停,空间/配置,0
qyxFuEZQNSOfvIVa,用料 绝对 同级 算好 的 ， 再 加上 原装 导航 ， 我 觉得 对得起 这个 价位 的 内饰 ， 而且 进口车 用料 还 环保 一些 。 其他 国产 和 合资 的 内饰 用料 ， 那个 气味 呛 人 。用 料 绝 对 同 级 算 好 的 ， 再 加 上 原 装 导 航 ， 我 觉 得 对 得 起 这 个 价 位 的 内 饰 ， 而 且 进 口 车 用 料 还 环 保 一 些 。 其 他 国 产 和 合 资 的 内 饰 用 料 ， 那 个 气 味 呛 人 。,舒适性/内饰,0
UxHqsS3IZCTVouPY,森 的 侧面 有 加强筋 ， 门子 下部 有个 防撞 扣 ， 防止 侧面 被 撞 时门 侵入 车厢 ， 森 的 安全性 确实 没话说 ， 东瀛 沃尔沃 嘛 ，森 的 侧 面 有 加 强 筋 ， 门 子 下 部 有 个 防 撞 扣 ， 防 止 侧 面 被 撞 时 门 侵 入 车 厢 ， 森 的 安 全 性 确 实 没 话 说 ， 东 瀛 沃 尔 沃 嘛 ，,安全性,1
bx9IXTG7JQg6YlqR,上周 在 4S 保养 ， 旁边 有个 车主 自己 换 了 曼牌 的 空滤 ， 然后 车子 有时 发动 不了 ， 换 了 原厂 的 空滤 就 没 问题 。   小工 和 我 说 副 厂 有 这个 概率 的 ， 就是 感应器 感应 不到 空气 ， 就 不 启动 发动机 。   不知 是 真是假 ， 给 大家 参考 一下 。上 周 在 4 S 保 养 ， 旁 边 有 个 车 主 自 己 换 了 曼 牌 的 空 滤 ， 然 后 车 子 有 时 发 动 不 了 ， 换 了 原 厂 的 空 滤 就 没 问 题 。   小 工 和 我 说 副 厂 有 这 个 概 率 的 ， 就 是 感 应 器 感 应 不 到 空 气 ， 就 不 启 动 发 动 机 。   不 知 是 真 是 假 ， 给 大 家 参 考 一 下 。,动力,0
i9phtBIT7S8Ngfvl,然而 这 内饰 又 继续 落后 。 。 。然 而 这 内 饰 又 继 续 落 后 。 。 。,内饰,-1
W1su6DoZJTtwOP3M,这个 就 不 说 了 ， 有 的 客户 直接 买 走 ， 有 的 同行 拿走 ， 价格 不 一样 ， 基本 在 14 左右这 个 就 不 说 了 ， 有 的 客 户 直 接 买 走 ， 有 的 同 行 拿 走 ， 价 格 不 一 样 ， 基 本 在 1 4 左 右,价格,0
bQ6WkpfmHvw3suSa,应该 说 正常 ， 但 这车 “ 温柔 加速 ” 费油 ， 可以 体会 一下 。应 该 说 正 常 ， 但 这 车 “ 温 柔 加 速 ” 费 油 ， 可 以 体 会 一 下 。,动力,0
uFpROAYD6U38XdH0,这 方向盘 套子 够 吓人 啊 … …这 方 向 盘 套 子 够 吓 人 啊 … …,操控,-1
rl5sMTE9VYeJDwm3,你 就 不能 等等 ？ 新款 以上 看看 还有 没有 优惠 了 ， 买 新款 也 成 啊你 就 不 能 等 等 ？ 新 款 以 上 看 看 还 有 没 有 优 惠 了 ， 买 新 款 也 成 啊,价格,0
5bq6M7uVnX3hLUFm,刚 出现 ， 25000 保养 完 出现 的 ， 高速行驶 的 时候 有 这种 声音刚 出 现 ， 2 5 0 0 0 保 养 完 出 现 的 ， 高 速 行 驶 的 时 候 有 这 种 声 音,舒适性,0
KFOGxiVrY7tv3hyb,CX - 5 不是 长安 的 么 ？ 老 的 超维 不 知道 还有 没有 了 ， 好车 ， 底盘 比森 扎实 很多 。C X - 5 不 是 长 安 的 么 ？ 老 的 超 维 不 知 道 还 有 没 有 了 ， 好 车 ， 底 盘 比 森 扎 实 很 多 。,操控,0
wAEXV6KgUdNuJq81,2.0 时尚 这个 配置 不 知道 在 岛国 卖 多少 ， 国内 加 保险 落地 上路 价格 27 万多 再 抛 去 各种 税 ， 减去 保险 和 岛国 同款 配置 价格 ， 就是 运输费 和 经销商 利润 了 吧 ， 按 表里 看 估计 利润 要 比 进口 锐界少 。 进口 豪车 就 不 说 了 ， 简直 是 暴利 啊 。2 . 0 时 尚 这 个 配 置 不 知 道 在 岛 国 卖 多 少 ， 国 内 加 保 险 落 地 上 路 价 格 2 7 万 多 再 抛 去 各 种 税 ， 减 去 保 险 和 岛 国 同 款 配 置 价 格 ， 就 是 运 输 费 和 经 销 商 利 润 了 吧 ， 按 表 里 看 估 计 利 润 要 比 进 口 锐 界 少 。 进 口 豪 车 就 不 说 了 ， 简 直 是 暴 利 啊 。,价格,0
zO9ZFcfoeU1lXE3q,游丝 的话 打 方向 按 多少 会响 一下 吧 ， 而且 多功能 方向盘 完好游 丝 的 话 打 方 向 按 多 少 会 响 一 下 吧 ， 而 且 多 功 能 方 向 盘 完 好,操控,0
03SpF6jYbtHuQZKA,对 了 只要 你 能 找到 合适 的 修理厂 ， 我 这 有 全套 的 底盘 件 ， 都 是 森友 ， 友情 价 ， 不 开 网店 的 哦 ， 实体 七千 多款 摆臂 和 拉杆 类 优质产品 。对 了 只 要 你 能 找 到 合 适 的 修 理 厂 ， 我 这 有 全 套 的 底 盘 件 ， 都 是 森 友 ， 友 情 价 ， 不 开 网 店 的 哦 ， 实 体 七 千 多 款 摆 臂 和 拉 杆 类 优 质 产 品 。,操控/价格,0
ykx6m3fNa4oDlJ1p,本来 蜡是 均匀 涂抹 的 ， 受热 后 可能 会 向 发动机 某一 低矮 的 部位 流动 堆积 ， 也 属 正常 ~本 来 蜡 是 均 匀 涂 抹 的 ， 受 热 后 可 能 会 向 发 动 机 某 一 低 矮 的 部 位 流 动 堆 积 ， 也 属 正 常 ~,动力,0
zvLGFBy4QrhJiwoa,发动机 抖动 和 火花塞 的 点火 性能 有 直接 关系 的 ， 电瓶 电力 足 点火 性能 就 好发 动 机 抖 动 和 火 花 塞 的 点 火 性 能 有 直 接 关 系 的 ， 电 瓶 电 力 足 点 火 性 能 就 好,操控/动力,0
XaJS10CP5VdkAF6o,目前 我 知道 的 除了 导航 ， 都 是 进口目 前 我 知 道 的 除 了 导 航 ， 都 是 进 口,配置,0
ABwQZUd6nCvrt9uM,大众 的 涡轮 增压 机 本来 动力 就 拔尖大 众 的 涡 轮 增 压 机 本 来 动 力 就 拔 尖,动力,1
S48k1aI6zUWEA3MX,2.0 和 2.0 动力 一样 。2 . 0 和 2 . 0 动 力 一 样 。,动力,0
DEaj9mZyPg8zGMok,自己 手动 就 能 设置 吗 ？ 我 哪里 是 两个 油耗 个 加速 百分比自 己 手 动 就 能 设 置 吗 ？ 我 哪 里 是 两 个 油 耗 个 加 速 百 分 比,油耗/动力,0
l5STD6mG7L8Qfvet,啊 ？ 这样 ， 那好 吧 。 就 傻 等 吧 我 和 你 一样 13 款 尊贵 导航 ， 最近 一次 是 4.5 W 公里 。 跑 了 6000 多 ， 机 油灯 时亮 时灭 。 下次 保养 试试 。 您 是 跑 多少 公里 ， 亮灯 ？ 还是 时亮 时灭 不管 他 ？ 一直 亮灯 才 保养 呢 ？啊 ？ 这 样 ， 那 好 吧 。 就 傻 等 吧 我 和 你 一 样 1 3 款 尊 贵 导 航 ， 最 近 一 次 是 4 . 5 W 公 里 。 跑 了 6 0 0 0 多 ， 机 油 灯 时 亮 时 灭 。 下 次 保 养 试 试 。 您 是 跑 多 少 公 里 ， 亮 灯 ？ 还 是 时 亮 时 灭 不 管 他 ？ 一 直 亮 灯 才 保 养 呢 ？,配置,0
ILm9SnRVPMlbHtgk,真 难看 ， 还是 第三 第四代 好看 ！ 不 知道 设计师 干什么 的 。 车 屁股 好像 荣放真 难 看 ， 还 是 第 三 第 四 代 好 看 ！ 不 知 道 设 计 师 干 什 么 的 。 车 屁 股 好 像 荣 放,外观,-1
SJ1KTVIjbdzeN3fo,你 这个 很 优惠 了 ， 差不多 就行了 。 但是 要大点 的 保险公司 。你 这 个 很 优 惠 了 ， 差 不 多 就 行 了 。 但 是 要 大 点 的 保 险 公 司 。,价格,0
FvJX8fmLuNwnK5kb,冬天 启动 车 以后 有 变速箱 保护 ， 大概 三到 五分钟 车热 了 才 解除 。 冬天 前 风挡 的 雾气 可以 开 空调 试试 ， 或者 打开 车窗 一条 小缝 。冬 天 启 动 车 以 后 有 变 速 箱 保 护 ， 大 概 三 到 五 分 钟 车 热 了 才 解 除 。 冬 天 前 风 挡 的 雾 气 可 以 开 空 调 试 试 ， 或 者 打 开 车 窗 一 条 小 缝 。,舒适性,0
Zuvyqj0roNYdFS4H,我 买 的 黑色 的 二手 森 跟 你 这台 一毛 一样       09 年 8 月产 的   奸商 说 是 10 款     用 了 1 个 多月   各 方面 都 好   异响 好像 后备箱 这块 过坑 感觉 明显   还有 油耗   高速 11.6     市区 17   其他 无 问题 很爽我 买 的 黑 色 的 二 手 森 跟 你 这 台 一 毛 一 样       0 9 年 8 月 产 的   奸 商 说 是 1 0 款     用 了 1 个 多 月   各 方 面 都 好   异 响 好 像 后 备 箱 这 块 过 坑 感 觉 明 显   还 有 油 耗   高 速 1 1 . 6     市 区 1 7   其 他 无 问 题 很 爽,油耗,0
9VsGfoSNzDXRWOqi,倒 不是 纠结 ， 就是 觉得 奇怪 ， 我 现在 换 95 号 油 了 ， 瞬间 觉得 好 省油 啊 ， 估计 是 92 号 燃烧 不 充分 他 要 大量 吃油倒 不 是 纠 结 ， 就 是 觉 得 奇 怪 ， 我 现 在 换 9 5 号 油 了 ， 瞬 间 觉 得 好 省 油 啊 ， 估 计 是 9 2 号 燃 烧 不 充 分 他 要 大 量 吃 油,油耗,0
Ys1jGbFpceKW4zLN,2.5 - 120 原 车胎 油耗 8 ， 100 能 在 7 ， 上下 浮动 0.2 ， 现在 蝎子 四季 ， 油耗 多 1 - 1.2 个2 . 5 - 1 2 0 原 车 胎 油 耗 8 ， 1 0 0 能 在 7 ， 上 下 浮 动 0 . 2 ， 现 在 蝎 子 四 季 ， 油 耗 多 1 - 1 . 2 个,油耗,0
qrJ9xVhpP5lUH3Me,差不多 7 万公里 才响 ？ 已经 不错 了 ， 我 一万公里 就响 了 ， 液压 杆 擦 干净 ， 薄薄 抹 一层 润滑油 ， 越稀 越 好 ， 其它 地方 往 S 里 打 wd40 ， 擦 干净 ， 用 一段时间 就 不响 了差 不 多 7 万 公 里 才 响 ？ 已 经 不 错 了 ， 我 一 万 公 里 就 响 了 ， 液 压 杆 擦 干 净 ， 薄 薄 抹 一 层 润 滑 油 ， 越 稀 越 好 ， 其 它 地 方 往 S 里 打 w d 4 0 ， 擦 干 净 ， 用 一 段 时 间 就 不 响 了,舒适性,0
mpPWgC4kZSKDaE5w,我 的 同款 现在 6 万公里 多点 ， 今年 检车 尾气 不 合格 。我 的 同 款 现 在 6 万 公 里 多 点 ， 今 年 检 车 尾 气 不 合 格 。,外观,0
nPs8rpX4wSVbBhv1,CX - 5 的 鼻子 太 长 ， 内部空间 没有 森林 人大 。C X - 5 的 鼻 子 太 长 ， 内 部 空 间 没 有 森 林 人 大 。,空间,0
Yy2JW8lLVzFxSIbM,你 说 的 可以 忽略 的 ， 恰恰 就是 XV 和 森林 人 之间 最 不可 忽略 的 部分 ！ 每个 人有 每个 人 的 需求 ， 有人 就是 因为 需要 空间 大 一点 ， 尾箱 大 一点 ， 才 买 的 森林 人 。 反之 ， 没有 这个 需求 的 就 会 买 XV ， 毕竟 XV 车子 小 更好 停放 ， 更 灵活 。 所有 车子 大 和 车子 小 ， 在 有些 人 眼里 可能 是 优势 的 ， 在 别的 人 眼里 恰恰 是 劣势 ！ 就 看 各人 需求 了 ！ .你 说 的 可 以 忽 略 的 ， 恰 恰 就 是 X V 和 森 林 人 之 间 最 不 可 忽 略 的 部 分 ！ 每 个 人 有 每 个 人 的 需 求 ， 有 人 就 是 因 为 需 要 空 间 大 一 点 ， 尾 箱 大 一 点 ， 才 买 的 森 林 人 。 反 之 ， 没 有 这 个 需 求 的 就 会 买 X V ， 毕 竟 X V 车 子 小 更 好 停 放 ， 更 灵 活 。 所 有 车 子 大 和 车 子 小 ， 在 有 些 人 眼 里 可 能 是 优 势 的 ， 在 别 的 人 眼 里 恰 恰 是 劣 势 ！ 就 看 各 人 需 求 了 ！ .,空间,0
xFTIdO7j6VGKNJYH,手机 导航 多 方便 ， 随时 更新手 机 导 航 多 方 便 ， 随 时 更 新,配置,1
4KRNQVeJwUDnfWx2,方向盘 接电话 功能 好用 吧 ？方 向 盘 接 电 话 功 能 好 用 吧 ？,操控,0
ckU7xhrRsIbXNZDC,看 路况 的 ， 路面 不好 ， 大奔 都 会响 ， 斯巴鲁 就 不谈 了 ， 不 定点 的 各种 响看 路 况 的 ， 路 面 不 好 ， 大 奔 都 会 响 ， 斯 巴 鲁 就 不 谈 了 ， 不 定 点 的 各 种 响,舒适性,-1
IxXYN7JidctSZWjU,清洗 和动 发动机 没有 半 毛钱 关系 。清 洗 和 动 发 动 机 没 有 半 毛 钱 关 系 。,动力,0
xiJPVaC8jLn0RYsK,中控 中间 按钮 ， 三联 显示 ， 看 说明书 吧中 控 中 间 按 钮 ， 三 联 显 示 ， 看 说 明 书 吧,配置,0
b5L90FVcUz7rElw6,crv 内饰 不错 混动 给力 ， 森林 人 操控 不错 还 省油 ， 所以 我 选择 奇骏 ～c r v 内 饰 不 错 混 动 给 力 ， 森 林 人 操 控 不 错 还 省 油 ， 所 以 我 选 择 奇 骏 ～,内饰/动力/操控/油耗,1
GOszeZURYEwxI7J5,不是 腊 的话 ， 就 得 查看 油管 紧扎 接头 有 没十 1 公动不 是 腊 的 话 ， 就 得 查 看 油 管 紧 扎 接 头 有 没 十 1 公 动,动力,0
IlutGLQ9TeNXsRrm,嗯 ? ? ， 我开 的 比 你 少 ， 市区 开开 还是 不错 的 ， 操控 不错嗯 ? ? ， 我 开 的 比 你 少 ， 市 区 开 开 还 是 不 错 的 ， 操 控 不 错,操控,1
VwJmKRHIukc74C0x,其实 我 要是 想改 早就 提了 ， 就是 不想 新车 买回来 拆 的 乱七八糟 的 ( 拆 完怕 有 异响 ) ， 现在 出厂 都 给 配置 齐 了 省去 自己 改装 的 麻烦 和 风险 ， 我们 这里 现在 就 清 库存 了 ， 2.5 特装 已经 没有 了 ， 想定 只能 去 别的 地方 调配 ， 而且 优惠 不 大 。其 实 我 要 是 想 改 早 就 提 了 ， 就 是 不 想 新 车 买 回 来 拆 的 乱 七 八 糟 的 ( 拆 完 怕 有 异 响 ) ， 现 在 出 厂 都 给 配 置 齐 了 省 去 自 己 改 装 的 麻 烦 和 风 险 ， 我 们 这 里 现 在 就 清 库 存 了 ， 2 . 5 特 装 已 经 没 有 了 ， 想 定 只 能 去 别 的 地 方 调 配 ， 而 且 优 惠 不 大 。,价格,0
Uh150WrAdxvkziea,真的假 的 啊 ～ 我们 这里 16 款 才 优惠 1 万多一点 了 ， 你 哪里 的 ？真 的 假 的 啊 ～ 我 们 这 里 1 6 款 才 优 惠 1 万 多 一 点 了 ， 你 哪 里 的 ？,价格,0
eGhD92ovyrt8UwVL,水温 低 提醒 ， 一般 冷车 启动 时会 有 这个 提示 ， 这个 时候 水温 低 ， 当 发动机 启动 一会 水温 上来 之后 ， 就 没 了 不用 担心水 温 低 提 醒 ， 一 般 冷 车 启 动 时 会 有 这 个 提 示 ， 这 个 时 候 水 温 低 ， 当 发 动 机 启 动 一 会 水 温 上 来 之 后 ， 就 没 了 不 用 担 心,动力,0
cw9P1lFsmt8I2OpD,在 南方 0W30 长期 可以 用 ！ 如果 经常 发动机 高转速 的话 必须 0W30 ！ 对 发动机 好点 ， 但 油耗 高 一点点 。在 南 方 0 W 3 0 长 期 可 以 用 ！ 如 果 经 常 发 动 机 高 转 速 的 话 必 须 0 W 3 0 ！ 对 发 动 机 好 点 ， 但 油 耗 高 一 点 点 。,油耗/动力,0
tTZjExcOFW7dD6yn,日本 已经 上市 了   配置 表有 了   2.5 直喷 和 2.0 轻 混动   肯定 要 有 2.5 的   放心 吧   光靠 2.0 的 混动 卖   那 不 直接 gg 了日 本 已 经 上 市 了   配 置 表 有 了   2 . 5 直 喷 和 2 . 0 轻 混 动   肯 定 要 有 2 . 5 的   放 心 吧   光 靠 2 . 0 的 混 动 卖   那 不 直 接 g g 了,配置/动力,0
zmCE0xpugfMhlT89,车热 了 也 抖 的 ， 跟 新车 无关 ， 我 的 都 几万 公里 了 。 可能 跟 变速箱 有关 ， 停下来 不 熄火 的话 挂 空挡 就 好 了 。车 热 了 也 抖 的 ， 跟 新 车 无 关 ， 我 的 都 几 万 公 里 了 。 可 能 跟 变 速 箱 有 关 ， 停 下 来 不 熄 火 的 话 挂 空 挡 就 好 了 。,动力,0
gXN2R0lvQcECWtUb,买 飞度 可以 帮 你 问问 价格 ， 哪个 配置 的 ？买 飞 度 可 以 帮 你 问 问 价 格 ， 哪 个 配 置 的 ？,配置,0
KmedVUFubBZnTj5l,我 的 是 开 空调 时 空档 偶尔 抖动我 的 是 开 空 调 时 空 档 偶 尔 抖 动,舒适性,0
jTxXYgF68v0fArkK,确实 该 检查 了 ， 油耗 太高 了 ！确 实 该 检 查 了 ， 油 耗 太 高 了 ！,油耗,-1
6WYTkzOuF9g0G7QD,冰雪 路面 刹车 一定 要点 杀冰 雪 路 面 刹 车 一 定 要 点 杀,安全性,0
vsaoVZUIw7zQ0kH6,2014 款 XT ， 2 月 自 驾回 广西 过年 ， 单人 单车 ， 去程 两天 ， 第一天 1500 到 长沙 ， 回程 两天 ， 第一天 1900 公里 到 开封 ， 油耗 10.42 0 1 4 款 X T ， 2 月 自 驾 回 广 西 过 年 ， 单 人 单 车 ， 去 程 两 天 ， 第 一 天 1 5 0 0 到 长 沙 ， 回 程 两 天 ， 第 一 天 1 9 0 0 公 里 到 开 封 ， 油 耗 1 0 . 4,油耗,0
7N2RZYomEshkPdVW,同样 上海 的 ， 金桥 真能 自带 材料 ？ 我 一直 在 那边 保养 ， 要是 能带 ， 下次 换个 新 日石 试试同 样 上 海 的 ， 金 桥 真 能 自 带 材 料 ？ 我 一 直 在 那 边 保 养 ， 要 是 能 带 ， 下 次 换 个 新 日 石 试 试,内饰,0
R2voGtkh57JQq61N,作为 开 了 六年 傲虎 的 车主 再次 考虑 森林 人 ， 是 希望 看到 斯巴鲁 的 进步 ， 2.5 的 动力 本来 就 不好 ， 现在 弄个 2.0 ， 真是 另人 费解 ，作 为 开 了 六 年 傲 虎 的 车 主 再 次 考 虑 森 林 人 ， 是 希 望 看 到 斯 巴 鲁 的 进 步 ， 2 . 5 的 动 力 本 来 就 不 好 ， 现 在 弄 个 2 . 0 ， 真 是 另 人 费 解 ，,动力,-1
h5BiquT76z9CWc4A,绝对 在理 ！ 开 了 森 以后 ， 其它 车 需要 适应 了 。 有空 去 试驾 ， 我 也 是 这样 选上 了 森林 人 。 r4 无法 与 森比 ， 我 2 车都试 驾过 ， 操控 、 头部 空间 、 视野 只能 自己 去 体会 ， 不能言传 。绝 对 在 理 ！ 开 了 森 以 后 ， 其 它 车 需 要 适 应 了 。 有 空 去 试 驾 ， 我 也 是 这 样 选 上 了 森 林 人 。 r 4 无 法 与 森 比 ， 我 2 车 都 试 驾 过 ， 操 控 、 头 部 空 间 、 视 野 只 能 自 己 去 体 会 ， 不 能 言 传 。,操控/空间,0
bMjxECNgJYhOfv7c,换回 原厂 cd 用 手机 导航换 回 原 厂 c d 用 手 机 导 航,配置,0
OitNW8Qonq4vjJEe,冷启动 和 大 油门 发动机 声音 明显 安静 多 了 ， 提速 更加 顺滑冷 启 动 和 大 油 门 发 动 机 声 音 明 显 安 静 多 了 ， 提 速 更 加 顺 滑,舒适性/动力,0
BHl7QX08OzW4RVDE,发动机 故障 码 出现 的 原因 很多 ， 一般 是 油品 不好 所致 ， 也 不 排除 节气门 脏 、 传感器 和 积碳 严重 ， 建议 尽快 到 4S店 用 电脑 检测 故障 原因 并 排除故障 码 。 希望 我 的 回答 会 对 您 有所 帮助 。 ！发 动 机 故 障 码 出 现 的 原 因 很 多 ， 一 般 是 油 品 不 好 所 致 ， 也 不 排 除 节 气 门 脏 、 传 感 器 和 积 碳 严 重 ， 建 议 尽 快 到 4 S 店 用 电 脑 检 测 故 障 原 因 并 排 除 故 障 码 。 希 望 我 的 回 答 会 对 您 有 所 帮 助 。 ！,动力,0
P41Uzyq2MCew9F0Z,动力 侠 的 算是 价位 比较 高 的 了动 力 侠 的 算 是 价 位 比 较 高 的 了,动力,0
jyptHCRZQ9hePFME,这 两样 的 价格 4S 倒 是 合理 ， 5W - 30 机油 价格 就 不 厚道 了 ， 加上 工时费 ， 不 弄 你 个 8 、 9 百元 走 不了 路 。这 两 样 的 价 格 4 S 倒 是 合 理 ， 5 W - 3 0 机 油 价 格 就 不 厚 道 了 ， 加 上 工 时 费 ， 不 弄 你 个 8 、 9 百 元 走 不 了 路 。,价格,1
ICflJQtFUb25oqVH,2.5   2 年 多 快 6 万 了 。 换 了 电瓶         前 刹车片   。 其他 还好 。 没 发现 要换 的 东西 。2 . 5   2 年 多 快 6 万 了 。 换 了 电 瓶         前 刹 车 片   。 其 他 还 好 。 没 发 现 要 换 的 东 西 。,安全性,-1
